age,name,sex,vowel,stress,word,F1,F2,t
54,SB,F,OW,1,ONLY,682.7,1099.4,207.411
54,SB,F,IY,0,ONLY,456.4,2457,207.517
54,SB,F,EY,1,CAME,688.5,1964.9,207.702
54,SB,F,OW,1,HOME,663,1066.5,207.909
54,SB,F,EH,1,WHEN,532.3,1570.4,208.147
54,SB,F,UW,1,YOU,401.5,889,208.293
54,SB,F,ER,0,WERE,503,1059.4,208.374
54,SB,F,AH,1,HUNGRY,456,898.4,208.504
54,SB,F,IY,0,HUNGRY,591,2543.1,208.977
54,SB,F,IH,1,IT,497.8,2452.1,209.077
54,SB,F,AH,0,WAS,392.7,1102.1,209.184
54,SB,F,EY,1,SAFE,701.9,1728.2,209.415
54,SB,F,AH,0,TO,388.4,1543.4,209.747
54,SB,F,UW,1,DO,383.3,1642.2,209.84
54,SB,F,AE,1,THAT,834.2,1493.4,210.167
54,SB,F,IY,1,WE'D,450.4,2051,210.484
54,SB,F,UH,1,COULD,413,1029.7,210.8
54,SB,F,AA,1,WANDER,698.6,939.6,211.047
54,SB,F,ER,0,WANDER,448.3,1509.5,211.277
54,SB,F,AH,0,AS,461.1,1414.8,211.334
54,SB,F,AA,1,FAR,783.5,1138.4,211.63
54,SB,F,AH,0,AS,468.1,1517.3,211.894
54,SB,F,IY,1,WE,443.6,1002.9,212.613
54,SB,F,AO,1,WANTED,547.6,910.6,212.7
54,SB,F,AH,0,WANTED,383.3,803.6,212.989
54,SB,F,IH,1,REALLY,598.4,2714.8,213.27
54,SB,F,IY,0,REALLY,635.3,2294.9,213.595
54,SB,F,AH,0,WITHIN,463.4,1626.2,213.809
54,SB,F,IH,1,WITHIN,466.3,2582.7,213.909
54,SB,F,IY,1,REASON,431.8,2603,214.172
54,SB,F,AH,0,REASON,555.8,1543.8,214.456
54,SB,F,AH,0,ERM,453.2,1121.2,216.177
54,SB,F,AE,1,HAD,672.6,1031.4,217.08
54,SB,F,AA,1,LOTS,722.9,1005.5,217.463
54,SB,F,AH,0,AND,413.7,944.9,217.743
54,SB,F,AA,1,LOTS,744.4,1074.7,217.87
54,SB,F,AH,0,OF,412.4,1222.1,218.053
54,SB,F,EH,1,FRIENDS,785.2,1502.1,218.36
54,SB,F,OW,1,Y'KNOW,555.5,1488.7,219.547
54,SB,F,AH,0,THE,566.5,1005.2,219.918
54,SB,F,OW,1,WHOLE,589.6,971.7,220.056
54,SB,F,AE,1,AVENUE,891.2,1190.6,220.998
54,SB,F,AH,0,AVENUE,404.1,1463.5,221.141
54,SB,F,EH,1,VARIOUS,704.8,1661.6,221.788
54,SB,F,IY,0,VARIOUS,395.2,2192.3,222.005
54,SB,F,AH,0,VARIOUS,373.5,1523.6,222.048
54,SB,F,EY,1,AGE,760.4,1912.3,222.605
54,SB,F,EY,1,RANGES,560.2,1720.2,223.061
54,SB,F,AH,0,RANGES,420.5,2029.5,223.382
54,SB,F,AH,0,AND,399.9,1284.1,223.568
54,SB,F,IY,1,WE'D,494.3,1993.7,223.689
54,SB,F,AO,1,ALL,500.1,1054,223.779
54,SB,F,EY,1,PLAY,658,1702.4,224.081
54,SB,F,AH,0,TOGETHER,426.2,1320.2,224.309
54,SB,F,EH,1,TOGETHER,650.7,1884.1,224.439
54,SB,F,ER,0,TOGETHER,597.8,1420.2,224.642
54,SB,F,AH,0,ERM,474.5,1674.1,225.206
54,SB,F,OW,1,SO,524.1,1142.9,226.839
54,SB,F,AE,1,YEAH,706.9,1777,227.062
54,SB,F,UH,1,LOOKING,431.3,1088.2,227.235
54,SB,F,IH,0,LOOKING,420.5,2496.6,227.386
54,SB,F,AE,1,BACK,787.8,1102.9,227.525
54,SB,F,AY,1,I,734.6,1596.6,227.707
54,SB,F,IH,1,THINK,415.1,2228.6,227.812
54,SB,F,AY,1,I,756.9,1654.9,227.948
54,SB,F,AE,1,HAD,572.5,1432.3,228.002
54,SB,F,AH,0,A,447.9,2062.1,228.082
54,SB,F,EY,1,GREAT,608.2,1697.8,228.295
54,SB,F,AY,1,CHILDHOOD,683.5,1117.5,229.029
54,SB,F,IY,1,WE,464.2,2003.8,229.369
54,SB,F,AE,1,HAD,675.3,1411.5,229.441
54,SB,F,AH,0,A,562.2,1373.1,229.525
54,SB,F,AA,1,HOLIDAY,654.8,958.3,229.705
54,SB,F,AH,0,HOLIDAY,436.9,1487.9,229.849
54,SB,F,EH,1,EVERY,593.3,2081.2,230.095
54,SB,F,IY,0,EVERY,403.9,2340.9,230.315
54,SB,F,IH,1,YEAR,477.1,2116.5,230.451
54,SB,F,IY,1,EVEN,373.1,2442.1,230.615
54,SB,F,AH,0,EVEN,356.1,753.9,230.729
54,SB,F,OW,1,THOUGH,606,1486.7,230.855
54,SB,F,AY,1,MY,484.1,1035.2,231.066
54,SB,F,AH,1,MUM,450.6,911.7,231.178
54,SB,F,AH,0,AND,405.6,914.9,231.279
54,SB,F,AE,1,DAD,630.3,1439.1,231.406
54,SB,F,IH,1,DIDN'T,431.7,1887.9,231.549
54,SB,F,AH,0,DIDN'T,372.2,983.2,231.609
54,SB,F,AE,1,HAVE,951.2,2531.7,231.729
54,SB,F,AH,1,MUCH,458,1053.5,231.885
54,SB,F,AH,1,MONEY,445.2,1072.6,232.205
54,SB,F,IY,0,MONEY,484.9,2727.1,232.399
54,SB,F,EY,1,THEY'D,429.6,2484.8,232.551
54,SB,F,EY,1,TAKE,605,2052.5,232.732
54,SB,F,AH,1,US,393.9,997.4,232.899
54,SB,F,AH,0,AWAY,455.2,1055.2,233.009
54,SB,F,EY,1,AWAY,665.1,1619.7,233.179
54,SB,F,EH,1,EVERY,606.3,1947.4,233.319
54,SB,F,IY,0,EVERY,423,2139.1,233.489
54,SB,F,IH,1,SINGLE,488.3,2275.3,233.652
54,SB,F,AH,0,SINGLE,426,930.3,233.819
54,SB,F,IH,1,YEAR,527.9,1900.6,234.069
54,SB,F,AH,1,COME,434.2,954.8,234.509
54,SB,F,AE,1,BACK,745.1,1186.7,234.689
54,SB,F,AW,1,WITHOUT,706.5,1392.8,234.929
54,SB,F,AH,0,A,555.1,1150.4,235.058
54,SB,F,EH,1,PENNY,682.5,1884.1,235.256
54,SB,F,IY,0,PENNY,476.7,2411,235.372
54,SB,F,IH,1,IN,464.2,2462.5,235.452
54,SB,F,EH,1,THEIR,500.2,1678.8,235.579
54,SB,F,AA,1,POCKETS,689.5,1067.2,235.749
54,SB,F,AH,0,POCKETS,409.8,1155.3,235.949
54,SB,F,AH,1,BUT,497,1018.7,236.352
54,SB,F,EY,1,THEY,549,2305.4,236.962
54,SB,F,AO,1,ALWAYS,548.5,1461.6,237.014
54,SB,F,IY,0,ALWAYS,376.1,1133.7,237.134
54,SB,F,UH,1,TOOK,438.1,1082.7,237.35
54,SB,F,AH,1,US,595.9,1434.5,237.483
54,SB,F,AH,0,AWAY,439.1,1060.4,237.623
54,SB,F,EY,1,AWAY,811.5,1666.5,237.81
54,SB,F,AH,0,AND,589.3,1394.3,238.648
54,SB,F,OW,1,THOSE,597.4,1460.3,238.755
54,SB,F,ER,0,ARE,432.2,1462.6,238.947
54,SB,F,AH,0,THE,477.3,1628.1,239.037
54,SB,F,IH,1,THINGS,502.1,2471.5,239.18
54,SB,F,AH,0,THAT,413.7,2072.4,239.417
54,SB,F,AH,0,YOU,467.6,1514.4,239.538
54,SB,F,AH,0,REMEMBER,592.8,1574.6,239.63
54,SB,F,EH,1,REMEMBER,755.9,1507.6,239.744
54,SB,F,ER,0,REMEMBER,561.7,1324.2,240.014
54,SB,F,AY,1,I,770.5,1439.6,240.09
54,SB,F,IH,1,THINK,474.4,2402.4,240.357
54,SB,F,AY,1,CHILDHOOD,778,1545.5,240.907
54,SB,F,OW,1,SO,636.9,1437.8,241.581
54,SB,F,AE,1,YEAH,533,2050.4,242.061
54,SB,F,AE,1,YEAH,538.9,1586.4,242.801
54,SB,F,AY,1,I,532.5,1512.4,242.896
54,SB,F,IH,1,THINK,454.5,2464.3,243.061
54,SB,F,AY,1,I,499.8,1463.2,243.181
54,SB,F,AE,1,HAD,681.1,1617.8,243.281
54,SB,F,AH,0,A,444.9,1448.9,243.391
54,SB,F,EH,1,VERY,571.2,2302.5,243.508
54,SB,F,IY,0,VERY,423.4,2391.4,243.614
54,SB,F,AH,0,GOOD,445.5,1295.4,243.758
54,SB,F,AY,1,CHILDHOOD,769.3,1727.6,243.976
54,SB,F,AE,1,YEAH,699,2269.3,249.346
54,SB,F,IH,1,IF,541.7,2532.9,249.515
54,SB,F,AH,0,YOU,397.4,1897.3,249.712
54,SB,F,IY,1,SPEAK,417.8,2212.6,249.925
54,SB,F,AH,0,TO,376.8,1504,250.092
54,SB,F,AY,1,MY,637.9,1442.4,250.167
54,SB,F,AH,1,BROTHERS,499.5,1219.1,250.325
54,SB,F,ER,0,BROTHERS,350.4,1309.3,250.402
54,SB,F,AH,0,AND,371.9,1423.2,250.493
54,SB,F,IH,1,SISTERS,441.8,1686,250.713
54,SB,F,ER,0,SISTERS,414.6,1536,250.933
54,SB,F,EY,1,THEY'LL,620.5,1639.5,251.132
54,SB,F,EY,1,SAY,616.2,1711.3,251.388
54,SB,F,AY,1,I'M,825.2,1710.1,251.448
54,SB,F,AH,0,THE,440.8,1220.4,251.613
54,SB,F,OW,1,GOLDEN,501.6,1283.3,251.729
54,SB,F,AH,0,GOLDEN,355.7,1113.2,251.973
54,SB,F,AY,1,CHILD,1001.4,1798,252.23
54,SB,F,AH,0,ERM,675.8,1706.1,254.542
54,SB,F,OW,1,SO,575.4,1577.4,256.101
54,SB,F,AE,1,YEAH,758.9,1767.8,256.317
54,SB,F,AY,1,I,875.1,1533.6,256.439
54,SB,F,AA,1,WAS,641,980.8,256.636
54,SB,F,AY,1,I,786,1319.9,257.073
54,SB,F,UH,1,LOOKING,497,1088.2,257.546
54,SB,F,IH,0,LOOKING,447.8,1984,257.704
54,SB,F,AE,1,BACK,803.3,1327.2,257.873
54,SB,F,AY,1,I,835.7,1126.8,258.658
54,SB,F,AA,1,WASN'T,660.1,938.9,258.801
54,SB,F,AH,0,WASN'T,537.5,1425.2,258.944
54,SB,F,ER,0,PERFECT,568.2,1631.8,259.187
54,SB,F,EH,1,PERFECT,776.4,1768.3,259.494
54,SB,F,AH,0,AND,548.5,1178.5,259.783
54,SB,F,AY,1,I,760.1,1421.7,259.917
54,SB,F,EY,1,GAVE,628.1,1715.8,260.314
54,SB,F,EH,1,WHEN,645.5,1333.3,260.651
54,SB,F,AY,1,I,632.2,1450,260.726
54,SB,F,AH,0,WAS,518.7,1326.8,260.791
54,SB,F,AH,0,A,449.1,1690.6,260.894
54,SB,F,IY,1,TEENAGER,392.4,2421.8,261.111
54,SB,F,ER,0,TEENAGER,590.4,1748,261.671
54,SB,F,AY,1,I,650.8,1567.6,261.746
54,SB,F,IH,1,THINK,512.1,2288,262.054
54,SB,F,AY,1,MY,495.9,1072.1,262.217
54,SB,F,AH,1,MUM,524.6,894.5,262.331
54,SB,F,AH,0,AND,517.6,1437.2,262.461
54,SB,F,AE,1,DAD,687.9,1367.5,262.68
54,SB,F,AY,1,I,572.9,1493.2,262.811
54,SB,F,EY,1,GAVE,553.6,1640.3,262.96
54,SB,F,AH,0,THEM,469.9,1380.5,263.091
54,SB,F,AH,0,A,481.7,1319.5,263.184
54,SB,F,UW,1,FEW,410.3,1224.7,263.524
54,SB,F,ER,1,WORRIES,417.8,1026.3,264.561
54,SB,F,IY,0,WORRIES,470.1,1788.1,264.651
54,SB,F,AH,1,NOTHING,453.7,919.6,265.358
54,SB,F,IH,0,NOTHING,424.1,2599.5,265.512
54,SB,F,EY,1,MAJOR,682.1,2689.1,265.69
54,SB,F,ER,0,MAJOR,451.4,1449.9,266.045
54,SB,F,AH,1,BUT,489,922.1,266.235
54,SB,F,OW,1,Y'KNOW,555.2,1639.5,266.609
54,SB,F,AH,0,ERM,339.8,1291.4,267.029
54,SB,F,AH,1,BUT,551.8,1603.9,267.172
54,SB,F,AA,1,ON,639.8,1029.9,267.402
54,SB,F,AH,1,THE,532.4,1195.6,267.608
54,SB,F,OW,1,WHOLE,666.7,1059,267.755
54,SB,F,AE,1,YEAH,469.7,2537.4,268.295
54,SB,F,AY,1,I'D,667.3,1570.9,268.416
54,SB,F,EY,1,SAY,690.9,1549.4,268.726
54,SB,F,ER,1,CERTAINLY,490.8,1403.1,269.339
54,SB,F,AH,0,CERTAINLY,509,1503.2,269.409
54,SB,F,IY,0,CERTAINLY,486.6,2364.2,269.576
54,SB,F,EH,1,WHEN,516.6,1209.2,269.679
54,SB,F,AY,1,I,529.2,1536,269.761
54,SB,F,AH,0,WAS,453.8,1050.5,269.922
54,SB,F,AH,1,YOUNGER,465.9,979.6,270.319
54,SB,F,ER,0,YOUNGER,482.5,1154.9,270.606
54,SB,F,AH,0,AND,509.9,1363.1,270.689
54,SB,F,AH,1,ONCE,391,914.3,270.892
54,SB,F,AY,1,I'D,527.9,1094.9,271.099
54,SB,F,AA,1,GOT,537.4,1129.5,271.266
54,SB,F,UW,1,THROUGH,426.4,1603.3,271.576
54,SB,F,AH,0,THE,493.2,1561.9,271.842
54,SB,F,IY,1,TEENS,412.8,2615.9,272.676
54,SB,F,IH,1,BIT,526,2597,273.066
54,SB,F,AE,1,YEAH,572.7,2631.1,273.352
54,SB,F,AY,1,I'D,430,1075.3,273.64
54,SB,F,EY,1,SAY,572.4,2292.1,273.891
54,SB,F,AY,1,I,484.5,1552.3,273.945
54,SB,F,AH,0,WAS,336.6,896.1,274.069
54,SB,F,AY,1,QUITE,677.2,1298.7,274.408
54,SB,F,AH,0,A,487.6,1505.5,274.508
54,SB,F,AH,0,GOOD,431,863.3,274.632
54,SB,F,AY,1,CHILD,517.4,1211.8,274.919
54,SB,F,AH,0,JUST,485.2,1611.8,278.779
54,SB,F,EY,1,STAYED,582.9,2565.4,279.221
54,SB,F,AW,1,OUT,788.7,1689.7,279.451
54,SB,F,AY,1,I'M,651.8,1347.5,279.952
54,SB,F,AO,1,TALKING,539,1004.2,280.181
54,SB,F,IH,0,TALKING,496.4,1555.9,280.288
54,SB,F,AH,0,ABOUT,422.6,1259.3,280.348
54,SB,F,AW,1,ABOUT,692.7,1436.9,280.416
54,SB,F,EH,1,WHEN,559.8,1368,280.598
54,SB,F,AY,1,I,526.2,1332.3,280.682
54,SB,F,AH,0,WAS,421.7,1174.2,280.809
54,SB,F,AO,1,SORT,470.5,1036.1,281.012
54,SB,F,AH,0,OF,467.3,915.9,281.109
54,SB,F,ER,1,THIRTEEN,462.5,1311.2,281.506
54,SB,F,IY,1,THIRTEEN,474.3,2668.2,281.799
54,SB,F,AO,0,FOURTEEN,459.6,811.8,282.166
54,SB,F,IY,1,FOURTEEN,412,2594.1,282.512
54,SB,F,AH,0,ERM,489.7,1639.8,283.681
54,SB,F,EY,1,STAYING,638.1,2470.5,285.534
54,SB,F,IH,0,STAYING,485.4,2451.2,285.606
54,SB,F,AW,1,OUT,705.2,1796.5,285.712
54,SB,F,EY,1,LATER,617,1832.1,285.928
54,SB,F,ER,0,LATER,429.5,1664.5,286.159
54,SB,F,AH,0,THAN,497.4,1440.1,286.239
54,SB,F,AY,1,I,493.4,1668.1,286.34
54,SB,F,UH,1,SHOULD,504.6,1151.6,286.566
54,SB,F,AH,1,OF,616.5,1096,286.735
54,SB,F,AH,0,ERM,540.6,1631.7,287.561
54,SB,F,IH,1,REALLY,474.8,2444.6,289.606
54,SB,F,IY,0,REALLY,515.9,2431.2,289.726
54,SB,F,AH,0,THAT,503.4,1860,289.849
54,SB,F,AA,1,WAS,692.3,1357.3,289.999
54,SB,F,IH,1,IT,558.4,1946.6,290.282
54,SB,F,AY,1,I,641,1730.1,290.797
54,SB,F,AE,1,CAN'T,714,2640.6,290.869
54,SB,F,AH,0,REMEMBER,528.4,1648.8,291.06
54,SB,F,EH,1,REMEMBER,574.9,2172.5,291.149
54,SB,F,ER,0,REMEMBER,477.2,2138.3,291.352
54,SB,F,OW,1,OH,685.4,1157.2,291.617
54,SB,F,AY,1,I,723.5,1109.7,292.463
54,SB,F,AH,1,ONCE,507.4,884.4,292.653
54,SB,F,AA,1,GOT,492.1,1187.3,292.926
54,SB,F,IH,1,IN,509.7,2165.1,293.013
54,SB,F,AH,1,TROUBLE,452.7,905,293.253
54,SB,F,AH,0,TROUBLE,436.5,917.1,293.366
54,SB,F,AO,1,FOR,486.9,905.9,293.97
54,SB,F,EY,1,TAKING,514.1,2732.9,295.154
54,SB,F,IH,0,TAKING,456.8,2629.9,295.411
54,SB,F,AY,1,MY,573.2,1235.2,295.778
54,SB,F,AE,1,DAD'S,643.3,1360,295.932
54,SB,F,OW,1,TOBLERONE,561.2,1222.3,296.335
54,SB,F,AH,0,TOBLERONE,475.8,1238.3,296.528
54,SB,F,AW,1,OUT,557.6,1438,296.834
54,SB,F,AH,0,OF,451,1075.3,296.949
54,SB,F,AH,0,THE,377.7,1481.5,297.039
54,SB,F,AH,1,CUPBOARD,431.2,969.6,297.209
54,SB,F,ER,0,CUPBOARD,607.8,1484.5,297.309
54,SB,F,AY,1,MY,437.9,995.5,298.183
54,SB,F,IH,1,SISTER,432.1,2600.7,298.382
54,SB,F,ER,0,SISTER,381.2,1500.6,298.692
54,SB,F,AH,0,BELINDA,489.5,1246.2,299.428
54,SB,F,IH,1,BELINDA,494.1,2546,299.528
54,SB,F,AH,0,BELINDA,570.5,1342.1,299.83
54,SB,F,EH,1,SAID,542.6,1632.1,300.304
54,SB,F,IY,1,HE'D,427.4,2452.4,300.424
54,SB,F,ER,0,FORGOTTEN,395.8,1105,300.618
54,SB,F,AA,1,FORGOTTEN,565.9,1081.8,300.724
54,SB,F,AH,0,FORGOTTEN,499.3,1130.2,300.817
54,SB,F,AO,1,ALL,552.3,1109.8,300.914
54,SB,F,AH,0,ABOUT,481.1,1204.8,301.067
54,SB,F,AW,1,ABOUT,571.9,1246.4,301.151
54,SB,F,AH,0,IT,351.4,1515.2,301.338
54,SB,F,AE,1,AND,491.7,1705.8,301.528
54,SB,F,IH,1,INSISTED,473,1611.5,301.891
54,SB,F,AH,0,INSISTED,417.8,1604.1,302.118
54,SB,F,AH,0,IT,392.9,1821.6,302.191
54,SB,F,AH,0,WAS,412.7,1583.6,302.298
54,SB,F,EY,1,SAFE,594.9,2122.7,302.518
54,SB,F,UW,1,TO,424.4,2187.9,302.785
54,SB,F,IY,1,EAT,358.3,2359.2,302.955
54,SB,F,OW,1,SO,494.5,1408.5,303.265
54,SB,F,IY,1,WE,418.8,2249.4,303.455
54,SB,F,EY,1,ATE,606.6,1942.8,303.979
54,SB,F,AH,0,HIS,409.4,2182.9,304.086
54,SB,F,OW,1,TOBLERONE,534.6,1259,304.332
54,SB,F,AH,0,TOBLERONE,458.6,1523.8,304.545
54,SB,F,AE,1,AND,699.7,1228.7,306.096
54,SB,F,AY,1,I,842.4,1479.2,306.749
54,SB,F,AE,1,ACTUALLY,643.5,2555.1,306.869
54,SB,F,IY,0,ACTUALLY,488.6,2178.1,307.166
54,SB,F,AA,1,GOT,684.6,1140.5,307.379
54,SB,F,AH,0,THE,425.9,1434.1,308.288
54,SB,F,EH,1,BELT,680,2508.8,308.435
54,SB,F,ER,0,FOR,462,1223.6,308.817
54,SB,F,AE,1,THAT,738.7,1321.8,308.937
54,SB,F,AY,1,MY,517.3,1361.9,309.124
54,SB,F,AE,1,DAD,625.4,1368.1,309.24
54,SB,F,UH,1,TOOK,450.7,1295.3,309.474
54,SB,F,AH,0,HIS,400.1,1657.2,309.608
54,SB,F,EH,1,BELT,590.5,1341.5,309.77
54,SB,F,AO,1,OFF,548.4,1154.4,310.061
54,SB,F,AH,0,AND,500.1,1419,310.248
54,SB,F,IH,1,HIT,479.8,1738.7,310.514
54,SB,F,AH,1,US,453.8,1231.2,310.715
54,SB,F,ER,0,FOR,461.7,1239.2,310.968
54,SB,F,AE,1,THAT,655.2,1386.7,311.115
54,SB,F,IH,1,WHICH,482.3,1765.4,311.371
54,SB,F,AW,1,SOUNDS,720.4,1368.6,311.595
54,SB,F,AA,0,BARBARIC,684.9,1113,312.084
54,SB,F,AE,1,BARBARIC,808.8,2593.3,312.325
54,SB,F,IH,0,BARBARIC,482.6,2021.7,312.537
54,SB,F,AH,0,IN,444.4,1924.3,312.767
54,SB,F,IY,1,THESE,463.1,2132.8,312.977
54,SB,F,EY,1,DAYS,534,1859.7,313.252
54,SB,F,AH,1,BUT,525,1384.6,313.515
54,SB,F,AH,0,IT,491,1738.9,314.121
54,SB,F,AA,1,WASN'T,523.1,930,314.254
54,SB,F,AH,0,WASN'T,431.2,1562.8,314.418
54,SB,F,IH,1,REALLY,468.6,1565.2,314.541
54,SB,F,IY,0,REALLY,505.2,1698.9,314.607
54,SB,F,AE,1,AND,550.9,1643.9,314.651
54,SB,F,IY,1,WE,390.7,1397.4,314.897
54,SB,F,AA,1,PROBABLY,577.1,1069.6,315.051
54,SB,F,AH,0,PROBABLY,447.1,1139.8,315.158
54,SB,F,IY,0,PROBABLY,412.8,2439.5,315.311
54,SB,F,AH,0,DESERVED,387.2,1556.8,315.427
54,SB,F,ER,1,DESERVED,497.3,1537.4,315.608
54,SB,F,IH,1,IT,481.6,1689.8,315.884
54,SB,F,AH,0,ERM,479.1,1695.7,320.011
54,SB,F,AY,1,BY,800.1,1293.2,320.254
54,SB,F,AY,1,MY,480.7,1278,320.722
54,SB,F,IH,1,SIBLINGS,439.8,1647.9,320.916
54,SB,F,IH,0,SIBLINGS,543.5,1618.2,321.13
54,SB,F,AE,1,YEAH,598.4,1469.8,322.726
54,SB,F,AO,1,SORT,454.1,1325.8,323.202
54,SB,F,AH,1,OF,616,1687.7,323.85
54,SB,F,AH,0,ERM,742.3,1726.2,324.066
54,SB,F,OW,1,NO,324.2,1197.9,324.855
54,SB,F,AO,1,NOT,367.7,770.1,324.97
54,SB,F,AH,0,THAT,408.1,1617.4,325.203
54,SB,F,AY,1,I,731,1176.4,325.487
54,SB,F,AH,0,CAN,369.1,1089.1,325.793
54,SB,F,AH,0,REMEMBER,432.5,1497,325.896
54,SB,F,EH,1,REMEMBER,671.5,1610.3,326.03
54,SB,F,ER,0,REMEMBER,507.6,1436.1,326.316
54,SB,F,EH,1,ANYWAY,529.2,1522.5,326.43
54,SB,F,IY,0,ANYWAY,479.1,2602.2,326.549
54,SB,F,AH,0,ERM,520.1,1631.8,327.47
54,SB,F,IY,1,WE,381,2379.2,328.774
54,SB,F,UW,1,USED,357.6,2485,328.833
54,SB,F,AH,0,TO,418.9,1456.7,328.973
54,SB,F,AA,1,FALL,529.8,857.5,329.18
54,SB,F,AW,1,OUT,694.2,1235.5,329.362
54,SB,F,OW,1,OVER,504.6,1136,329.631
54,SB,F,ER,0,OVER,417.6,1127.4,329.743
54,SB,F,IH,1,THINGS,536.2,2263.7,329.924
54,SB,F,AH,1,BUT,504.9,1093.8,330.263
54,SB,F,AY,1,I,571.2,1218,330.344
54,SB,F,AE,1,CAN'T,585.7,1377.1,330.587
54,SB,F,AA,1,PROBABLY,626.5,1032.8,332.104
54,SB,F,AH,0,PROBABLY,469.7,1182.9,332.208
54,SB,F,IY,0,PROBABLY,514.1,2366.9,332.484
54,SB,F,AH,1,BUT,600.6,1238.1,332.694
54,SB,F,AY,1,I,557.1,1355.4,332.765
54,SB,F,AE,1,CAN'T,493.6,1449.8,332.921
54,SB,F,AH,0,REMEMBER,446.9,1603.9,333.117
54,SB,F,EH,1,REMEMBER,468.2,1464.9,333.198
54,SB,F,ER,0,REMEMBER,408.9,1377.1,333.438
54,SB,F,AO,1,NOT,497.3,1100,333.864
54,SB,F,AA,1,GOT,479,1037.4,333.988
54,SB,F,AH,0,THE,432.8,1222.7,334.108
54,SB,F,EH,1,BEST,514,2524.7,334.211
54,SB,F,AH,0,OF,387.7,1329.4,334.441
54,SB,F,EH,1,MEMORIES,465.1,1455.2,334.618
54,SB,F,ER,0,MEMORIES,430.1,1790.1,334.781
54,SB,F,IY,0,MEMORIES,464.7,1650.4,334.821
54,SB,F,EH,1,YES,746.4,1873.4,340.463
54,SB,F,AY,1,MY,588.2,1158.7,340.815
54,SB,F,AE,1,DAD,766.1,1286,340.972
54,SB,F,IH,1,DID,421.2,1817.2,341.189
54,SB,F,AO,1,ALL,441.5,1059.6,341.319
54,SB,F,IY,0,THE,383.5,2555.3,341.872
54,SB,F,IH,1,DISCIPLINE,417,1714,342.115
54,SB,F,AH,0,DISCIPLINE,401.8,1499.7,342.279
54,SB,F,AH,0,DISCIPLINE,476.3,1601.3,342.506
54,SB,F,IH,1,REALLY,482.1,2145.5,342.806
54,SB,F,IY,0,REALLY,456.9,1768,343.093
54,SB,F,AE,1,YEAH,480.5,2383.5,343.326
54,SB,F,AY,1,MY,510.1,1321.2,343.517
54,SB,F,AH,1,MUM,403.6,1079.6,343.976
54,SB,F,IH,1,DIDN'T,430.5,1657.2,344.663
54,SB,F,AH,0,DIDN'T,412.2,1542.8,344.735
54,SB,F,AE,1,HAVE,559.9,1357.3,344.829
54,SB,F,AH,0,THE,379.7,1511,344.969
54,SB,F,AY,1,TIME,596.4,1400.3,345.178
54,SB,F,IH,1,REALLY,451.8,1585.7,345.619
54,SB,F,IY,0,REALLY,391.6,2221.2,345.806
54,SB,F,IY,1,SHE,403.8,2132.7,346.036
54,SB,F,AH,0,WAS,399.1,1642.3,346.156
54,SB,F,EH,1,ERR,459.8,1545.9,346.433
54,SB,F,AH,0,AND,525.2,1341.1,347.55
54,SB,F,IY,1,SHE,429.8,1834.9,347.762
54,SB,F,AH,0,WAS,401,1601,347.822
54,SB,F,AA,1,SOFTER,569.9,1005.4,348.049
54,SB,F,ER,0,SOFTER,476.4,1733.8,348.382
54,SB,F,OW,1,Y'KNOW,536.8,1595.4,348.636
54,SB,F,AH,1,BUT,464.3,901.9,348.905
54,SB,F,AY,1,MY,448.3,1335.9,349.008
54,SB,F,AE,1,DAD,659.8,1372.7,349.142
54,SB,F,AH,0,WAS,384.7,973.1,349.302
54,SB,F,AY,1,QUITE,581.6,1442.9,349.961
54,SB,F,IH,1,STRICT,481.2,1915,350.33
54,SB,F,AH,1,BUT,489.8,858.1,351.707
54,SB,F,IH,1,IT,561.7,2200.4,352
54,SB,F,IH,1,DID,466.3,1897.3,352.16
54,SB,F,AH,1,US,459.4,1383.2,352.271
54,SB,F,OW,1,NO,629.9,1527.4,352.452
54,SB,F,AA,1,HARM,721.2,1252.2,352.774
54,SB,F,AE,1,AND,595.6,1516.9,353.294
54,SB,F,AY,1,I,711.2,1284.3,353.493
54,SB,F,UH,1,LOOK,528.8,944.8,353.628
54,SB,F,AE,1,BACK,879.8,1408.2,353.888
54,SB,F,AH,0,AND,391.5,1121.6,354.208
54,SB,F,IH,1,IT,446.1,1935.5,354.651
54,SB,F,AH,1,DOESN'T,451.2,1409.2,354.821
54,SB,F,AH,0,DOESN'T,358.4,701.7,354.938
54,SB,F,AA,1,BOTHER,657.7,1036.3,355.155
54,SB,F,ER,0,BOTHER,462.3,1359.2,355.308
54,SB,F,IY,1,ME,470.2,2458.3,355.418
54,SB,F,AE,1,THAT,496.1,1744.1,355.551
54,SB,F,IY,1,HE,444,2492.8,355.654
54,SB,F,AA,1,WAS,581.1,973.3,355.778
54,SB,F,AY,1,LIKE,707.7,1116.7,356.03
54,SB,F,AE,1,THAT,763.2,1310.9,356.33
54,SB,F,AH,0,ERM,504,1535.1,356.949
54,SB,F,AH,1,BUT,462.8,1537.6,358.234
54,SB,F,IY,1,HE,403.1,1882.5,358.324
54,SB,F,AA,1,WAS,486.4,909,358.431
54,SB,F,IH,1,STRICT,450.1,1721,358.683
54,SB,F,AY,1,I,595.4,1247.6,358.778
54,SB,F,AH,0,WAS,470.5,940.1,358.896
